id,u,v,width,height,time
2402,0.1427547,0.7371602,0.04506232,0.05566031,87447.21666666666
2402,0.1460211,0.7236437,0.05321577,0.06573133,87447.23333333334
2402,0.1463428,0.7224693,0.05192232,0.06413368,87447.25
2402,0.1474247,0.7193192,0.04738245,0.0585261,87447.26666666666
2402,0.1489933,0.7148829,0.0406754,0.05024165,87447.28333333334
2402,0.1595503,0.7052287,0.05357454,0.06617448,87447.3
2402,0.1603205,0.7045108,0.0520324,0.06426965,87447.31666666667
2402,0.1621772,0.7032419,0.04848279,0.05988522,87447.33333333333
2402,0.1647857,0.7016029,0.04404139,0.05439927,87447.35
2402,0.1789023,0.6964109,0.05832924,0.07204742,87447.36666666667
2402,0.179969,0.6959726,0.05693274,0.07032248,87447.38333333333
2402,0.1826826,0.695157,0.05254614,0.06490421,87447.4
2402,0.1862419,0.6940731,0.04775413,0.0589852,87447.41666666667
2402,0.2029307,0.6918286,0.0622261,0.07686076,87447.43333333333
2402,0.2042036,0.6916334,0.06090813,0.07523282,87447.45
2402,0.2073576,0.6913342,0.05620975,0.06942946,87447.46666666666
2402,0.2121201,0.6905531,0.0500191,0.06178286,87447.48333333334
2402,0.2313232,0.6907102,0.06545792,0.08085266,87447.5
2402,0.2325975,0.6907445,0.0643092,0.07943378,87447.51666666666
2402,0.2360777,0.6909183,0.05971099,0.07375412,87447.53333333334
2402,0.2417626,0.6910927,0.05281677,0.06523848,87447.55
2402,0.2621826,0.6946864,0.06847847,0.0845836,87447.56666666667
2402,0.2632966,0.6948234,0.06714494,0.08293644,87447.58333333333
2402,0.2668788,0.6954453,0.06273502,0.07748937,87447.6
2402,0.2735637,0.6969461,0.0550811,0.06803535,87447.61666666667
2402,0.2920761,0.7029702,0.06925566,0.08554356,87447.63333333333
2402,0.2933501,0.703373,0.06747007,0.08333802,87447.65
2402,0.2970782,0.7046965,0.06231868,0.07697511,87447.66666666667
2402,0.3044275,0.7072442,0.05344724,0.06601724,87447.68333333333
2402,0.3181143,0.712501,0.06261128,0.07733653,87447.7
2402,0.3195738,0.7130717,0.06031198,0.07449647,87447.71666666666
2402,0.3232182,0.7145342,0.05518286,0.06816105,87447.73333333334
2402,0.3296621,0.7171895,0.04561057,0.05633749,87447.75
2402,0.3388813,0.723322,0.0498277,0.06154644,87447.76666666666
2402,0.3402115,0.7241607,0.04782475,0.05907242,87447.78333333334
2402,0.3430846,0.7264077,0.04097417,0.05061068,87447.8
2402,0.3477622,0.7302528,0.02986786,0.03689233,87447.81666666667
2402,0.350397,0.7331271,0.01927583,0.02380922,87447.83333333333
,,,,,
2403,0.3150212,0.9208913,0.03189207,0.03939261,87448.36666666667
2403,0.3150122,0.9209368,0.03180089,0.03927999,87448.38333333333
2403,0.3150482,0.9209077,0.03066995,0.03788307,87448.4
2403,0.3149459,0.9211221,0.02866117,0.03540185,87448.41666666667
2403,0.3137946,0.932375,0.04464293,0.05514229,87448.43333333333
2403,0.3135971,0.9331741,0.04366676,0.05393653,87448.45
2403,0.3132704,0.9347695,0.04158192,0.05136138,87448.46666666666
2403,0.3130788,0.9361762,0.03892906,0.0480846,87448.48333333334
2403,0.3166256,0.9397374,0.0443371,0.05476453,87448.5
2403,0.3168817,0.9402544,0.04324749,0.05341866,87448.51666666666
2403,0.3181471,0.9416621,0.03806916,0.04702246,87448.53333333334
2403,0.3203954,0.9438994,0.02812037,0.03473387,87448.55
2403,0.3316534,0.9470078,0.04312345,0.05326544,87448.56666666667
2403,0.3328296,0.9472736,0.04128877,0.05099928,87448.58333333333
2403,0.3341818,0.9474805,0.03746353,0.0462744,87448.6
2403,0.3355149,0.9477668,0.03335983,0.04120557,87448.61666666667
2403,0.3480941,0.951092,0.05064218,0.06255247,87448.63333333333
2403,0.3488949,0.9512721,0.04950862,0.06115231,87448.65
2403,0.3508362,0.9516996,0.04641955,0.05733674,87448.66666666667
2403,0.3532827,0.9523882,0.04233724,0.05229433,87448.68333333333
2403,0.3702657,0.9567148,0.0598339,0.07390595,87448.7
